name,description,price,location,url,page
iphone 13,Iphone 13 pro 512gb,"EGP 35,000
Negotiable","Nasr City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-512gb-ID206079259.html,13
iphone 13,Iphone 13 pro max,"EGP 39,000","Tanta, Gharbia•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206079059.html,13
iphone 13,iPhone 13pro max,"EGP 38,000","Gesr Al Suez, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13pro-max-ID206078882.html,13
iphone 13,iphone13,"EGP 23,000","Nasr City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone13-ID206078302.html,13
iphone 13,IPhone 13 Pro256 - ايفون ١٣ برو ٢٥٦,"EGP 32,000","Warraq, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro256-%D8%A7%D9%8A%D9%81%D9%88%D9%86-%D9%A1%D9%A3-%D8%A8%D8%B1%D9%88-%D9%A2%D9%A5%D9%A6-ID206077371.html,13
iphone 13,iphone 13 pro 1T,"EGP 35,000","New Cairo, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-1t-ID206077336.html,13
iphone 13,iPhone 13 pro max ايفون 13 برو ماكس 256,"EGP 32,500","Faisal, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-%D8%A7%D9%8A%D9%81%D9%88%D9%86-13-%D8%A8%D8%B1%D9%88-%D9%85%D8%A7%D9%83%D8%B3-256-ID206077212.html,13
iphone 13,iPhone 13,"EGP 26,500","Shubra al-Khaimah, Qalyubia•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206076694.html,13
iphone 13,iphone 13,"EGP 20,000
Negotiable","Sky City Banha, Banha•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206076456.html,13
iphone 13,iphone 13 pro max 93%,"EGP 42,000","Jirian, Sheikh Zayed•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-93-ID206075894.html,13
iphone 13,Iphone13,"EGP 22,000","Beni Suef City, Beni Suef•",https://www.dubizzle.com.eg/en/ad/iphone13-ID206075529.html,13
iphone 13,iphone 13,"EGP 22,000",•,https://www.dubizzle.com.eg/en/ad/iphone-13-ID206074849.html,13
iphone 13,iphone 13,"EGP 19,500","Agami, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206074397.html,13
iphone 13,iphone 13 pro max,"EGP 37,500","Ismailia City, Ismailia•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206074182.html,13
iphone 13,iPhone 13,"EGP 23,500","Miami, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206074096.html,13
iphone 13,iPhone 13 Pro 256,"EGP 25,000","Kafr al-Dawwar, Beheira•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-256-ID205334120.html,13
iphone 13,iphone 13 pro max,"EGP 26,500","Marg, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206073716.html,13
iphone 13,"Iphone 13 pro Max , 256 GB","EGP 40,000","Nasr City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256-gb-ID206073484.html,13
iphone 13,iPhone 13 Pro Max,"EGP 31,000","Ain Shams, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206073130.html,13
iphone 13,iphone 13 new,"EGP 30,000","Al Hadaba Al Wosta, Mokattam•",https://www.dubizzle.com.eg/en/ad/iphone-13-new-ID206072967.html,13
iphone 13,iphon 13,"EGP 28,000","Mountain View 4, 6th of October•",https://www.dubizzle.com.eg/en/ad/iphon-13-ID206072419.html,13
iphone 13,iPhone 13,"EGP 23,500
Negotiable","Faisal, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206072015.html,13
iphone 13,iphone 13 pro. 256g,"EGP 30,000","New Nozha, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-256g-ID206071953.html,13
iphone 13,ايفون ١٣ برو ماكس زيتونى ، iphone 13 pro max,"EGP 38,000
Negotiable","Asafra, Alexandria•",https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%8A%D9%81%D9%88%D9%86-%D9%A1%D9%A3-%D8%A8%D8%B1%D9%88-%D9%85%D8%A7%D9%83%D8%B3-%D8%B2%D9%8A%D8%AA%D9%88%D9%86%D9%89-iphone-13-pro-max-ID206071905.html,13
iphone 13,iphone 13 ايفون 13,"EGP 16,000","Haram, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-%D8%A7%D9%8A%D9%81%D9%88%D9%86-13-ID206071668.html,13
iphone 13,iPhone 13 pro max,"EGP 41,000","Berket al-Sabaa, Monufia•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206071633.html,14
iphone 13,iphone 13 128 battery 100,"EGP 33,300
Negotiable","Almazah, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-128-battery-100-ID206070708.html,14
iphone 13,Iphone 13 128 GB,"EGP 32,000","Saba Pasha, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-128-gb-ID206070672.html,14
iphone 13,iPhone 13,"EGP 26,000",•,https://www.dubizzle.com.eg/en/ad/iphone-13-ID206070037.html,14
iphone 13,iPhone 13,"EGP 25,500","Asyut City, Asyut•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206069872.html,14
iphone 13,iphone 13 pro max,"EGP 34,000
Negotiable","Valley towers, Hadayek October•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID205368322.html,14
iphone 13,iPhone 13,"EGP 25,500","Victoria, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206069464.html,14
iphone 13,iPhone 13,"EGP 29,500","Zahraa Madinat Nasr, Nasr City•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206068983.html,14
iphone 13,iphone 13 pro 512 GB Black color,"EGP 34,000
Negotiable","Maadi, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-512-gb-black-color-ID201643285.html,14
iphone 13,iPhone 13 Dual Sim 128,"EGP 23,500","Janna, 6th of October•",https://www.dubizzle.com.eg/en/ad/iphone-13-dual-sim-128-ID206060524.html,14
iphone 13,iPhone 13,"EGP 24,500","El Maadi, Maadi•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206068253.html,14
iphone 13,عروض علي iPhone 13 مساحه 128 & 512,"EGP 17,000","New Nozha, Cairo•",https://www.dubizzle.com.eg/en/ad/%D8%B9%D8%B1%D9%88%D8%B6-%D8%B9%D9%84%D9%8A-iphone-13-%D9%85%D8%B3%D8%A7%D8%AD%D9%87-128-512-ID203945787.html,14
iphone 13,iphone 13 for sale,"EGP 25,000","5th Settlement, New Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-for-sale-ID206067880.html,14
iphone 13,iPhone 13 128gb,"EGP 25,000
Negotiable","Deyerb Negm, Sharqia•",https://www.dubizzle.com.eg/en/ad/iphone-13-128gb-ID205657599.html,14
iphone 13,Iphone 13 pro max,"EGP 10,000","6th of October, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206067260.html,14
iphone 13,Iphone 13 Pro Max,"EGP 29,500","Sidi Beshr, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206066880.html,14
iphone 13,Iphone 13 Pro 128G Sierra Blue Battery 85%بيع فقط و ليس بدل أيفون ١٣,"EGP 30,500","Hadayeq El Zeitoun, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-128g-sierra-blue-battery-85%D8%A8%D9%8A%D8%B9-%D9%81%D9%82%D8%B7-%D9%88-%D9%84%D9%8A%D8%B3-%D8%A8%D8%AF%D9%84-%D8%A3%D9%8A%D9%81%D9%88%D9%86-%D9%A1%D9%A3-ID206066812.html,14
iphone 13,Iphone 13 Bt 100% 256gb بدون ضريبه شريحتين مغير شاشه اصليه معاه العلبه,"EGP 24,500","Sheikh Zayed, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-bt-100-256gb-%D8%A8%D8%AF%D9%88%D9%86-%D8%B6%D8%B1%D9%8A%D8%A8%D9%87-%D8%B4%D8%B1%D9%8A%D8%AD%D8%AA%D9%8A%D9%86-%D9%85%D8%BA%D9%8A%D8%B1-%D8%B4%D8%A7%D8%B4%D9%87-%D8%A7%D8%B5%D9%84%D9%8A%D9%87-%D9%85%D8%B9%D8%A7%D9%87-%D8%A7%D9%84%D8%B9%D9%84%D8%A8%D9%87-ID206066660.html,14
iphone 13,IPhone 13,"EGP 25,000","Al Hanouvel, Agami•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206066470.html,14
iphone 13,iPhone 13 pro,"EGP 27,000","Mit Ghamr, Dakahlia•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID205748145.html,14
iphone 13,iPhone 13,"EGP 24,500","Dokki, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206066126.html,14
iphone 13,Iphone 13 Pro Max For Sale.,Not Available,"Mansura, Dakahlia•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-for-sale-ID204999043.html,14
iphone 13,الجهاز متبرشم نو اكتف زيرو ضريبه شرق اوسط عربي انجليزي Iphone13 128g,"EGP 29,000","Marg, Cairo•",https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%84%D8%AC%D9%87%D8%A7%D8%B2-%D9%85%D8%AA%D8%A8%D8%B1%D8%B4%D9%85-%D9%86%D9%88-%D8%A7%D9%83%D8%AA%D9%81-%D8%B2%D9%8A%D8%B1%D9%88-%D8%B6%D8%B1%D9%8A%D8%A8%D9%87-%D8%B4%D8%B1%D9%82-%D8%A7%D9%88%D8%B3%D8%B7-%D8%B9%D8%B1%D8%A8%D9%8A-%D8%A7%D9%86%D8%AC%D9%84%D9%8A%D8%B2%D9%8A-iphone13-128g-ID206064846.html,14
iphone 13,iPhone 13 128G ضمنا ابل,"EGP 21,000","Obour City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-128g-%D8%B6%D9%85%D9%86%D8%A7-%D8%A7%D8%A8%D9%84-ID206064395.html,14
iphone 13,iPhone 13 Pro Max like new,"EGP 36,500","Zahraa Al Maadi, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-like-new-ID206064359.html,14
iphone 13,iphone 13 pro max,"EGP 35,000","Ard El Lewa, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206064200.html,14
iphone 13,"Apple iPhone 13, 128GB, 4GB RAM, 5G - Blue (Japanese Version)","EGP 22,500","Nasr City, Cairo•",https://www.dubizzle.com.eg/en/ad/apple-iphone-13-128gb-4gb-ram-5g-blue-japanese-version-ID203850925.html,14
iphone 13,iPhone 13,Not Available,"Ain Shams, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206063285.html,14
iphone 13,iPhone 13,"EGP 26,000","New Cairo, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206062649.html,14
iphone 13,IPhone 13 Pro Max in a unique condition,"EGP 35,000","Al Motamayez District, 6th of October•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-in-a-unique-condition-ID206062631.html,14
iphone 13,iPhone 13 Pro Max’s لبيع,"EGP 40,000","Heliopolis, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-maxs-%D9%84%D8%A8%D9%8A%D8%B9-ID205578501.html,14
iphone 13,iPhone 13 128GB Sealed,"EGP 22,900","Nasr City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-128gb-sealed-ID206060396.html,14
iphone 13,Iphone 13 pro max,"EGP 25,000","Faqous, Sharqia•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206060045.html,14
iphone 13,iPhone 13 (128GB),"EGP 22,500
Negotiable","Dokki, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-128gb-ID206059964.html,14
iphone 13,iphone 13,"EGP 29,000
Negotiable","Zarqa, Damietta•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206059781.html,14
iphone 13,iphone 13,"EGP 24,000","Downtown Cairo, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206059700.html,14
iphone 13,iphone 13pro,"EGP 35,000","Ismailia City, Ismailia•",https://www.dubizzle.com.eg/en/ad/iphone-13pro-ID206059671.html,14
iphone 13,iPhone 13 Pro Max,"EGP 36,000","Miami, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206059633.html,14
iphone 13,iPhone 13 Pro Max,"EGP 33,000","Marg, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID205777389.html,14
iphone 13,iPhone 13pro,"EGP 33,000
Negotiable","Ezbet El Nakhl, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13pro-ID206059487.html,14
iphone 13,iphone 13,"EGP 24,000
Negotiable","Nasr City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206058446.html,14
iphone 13,iphone 13 pro,"EGP 30,000","Haram, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID206058416.html,14
iphone 13,iphone 13 كسر زيرو ف ضمان ابل ، قابل للنقاش للجادين فقط,"EGP 30,000
Negotiable","Beit Al Watan, New Damietta•",https://www.dubizzle.com.eg/en/ad/iphone-13-%D9%83%D8%B3%D8%B1-%D8%B2%D9%8A%D8%B1%D9%88-%D9%81-%D8%B6%D9%85%D8%A7%D9%86-%D8%A7%D8%A8%D9%84-%D9%82%D8%A7%D8%A8%D9%84-%D9%84%D9%84%D9%86%D9%82%D8%A7%D8%B4-%D9%84%D9%84%D8%AC%D8%A7%D8%AF%D9%8A%D9%86-%D9%81%D9%82%D8%B7-ID206058328.html,14
iphone 13,iPhone 13 – 128GB,"EGP 25,000","New Fayoum, Fayoum•",https://www.dubizzle.com.eg/en/ad/iphone-13-128gb-ID206058189.html,14
iphone 13,IPhone 13 pro max,"EGP 35,000","Beni Suef City, Beni Suef•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206058161.html,14
iphone 13,iPhone 13 pro max,"EGP 33,500","Degla, Maadi•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206058157.html,15
iphone 13,iphone 13 pro max blue 256,"EGP 25,999
Negotiable","Downtown Cairo, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-blue-256-ID206057959.html,15
iphone 13,iPhone 13 Pro Max 256,"EGP 36,000","El Maadi, Maadi•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256-ID206057796.html,15
iphone 13,iPhone 13 Pro Max,"EGP 36,500","Ain Shams, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206056695.html,15
iphone 13,iPhone 13,"EGP 25,000","Shubra, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206056550.html,15
iphone 13,iphone 13 rose,"EGP 22,000","Ismailia City, Ismailia•",https://www.dubizzle.com.eg/en/ad/iphone-13-rose-ID206056528.html,15
iphone 13,iphone13,"EGP 26,000","Abasiya, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone13-ID206056452.html,15
iphone 13,iphone 13 pro,"EGP 30,000","Haram, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID206056209.html,15
iphone 13,iPhone 13,"EGP 22,500","Helwan, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206056190.html,15
iphone 13,iPhone 13,"EGP 24,500
Negotiable","Tal al-Kebeer, Ismailia•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206055875.html,15
iphone 13,IPHONE 13 PRO,"EGP 34,000","Tanta, Gharbia•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID206055024.html,15
iphone 13,iphone 13 pro max 256 GB american,"EGP 45,000","Hadayek al-Ahram, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256-gb-american-ID194322682.html,15
iphone 13,iphone 13 pro max,"EGP 35,000","6th of October, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID205772044.html,15
iphone 13,iphone 13 pro max 256 GB with Box بدون ضرايب وتربروف,"EGP 38,000","6th of October, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256-gb-with-box-%D8%A8%D8%AF%D9%88%D9%86-%D8%B6%D8%B1%D8%A7%D9%8A%D8%A8-%D9%88%D8%AA%D8%B1%D8%A8%D8%B1%D9%88%D9%81-ID206054211.html,15
iphone 13,Iphone 13 pro max new condition,"EGP 42,000","Rehab City Compound, New Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-new-condition-ID205702464.html,15
iphone 13,iPhone 13 Pro max gold 256,"EGP 42,500","Warraq, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-gold-256-ID206053230.html,15
iphone 13,iPhone 13 - 128GB - Dubai,"EGP 24,000
Negotiable","5th Settlement, New Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-128gb-dubai-ID205226786.html,15
iphone 13,iPhone 13 Pro Max بسعر مميز الحق العرض,"EGP 25,200","Nasr City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-%D8%A8%D8%B3%D8%B9%D8%B1-%D9%85%D9%85%D9%8A%D8%B2-%D8%A7%D9%84%D8%AD%D9%82-%D8%A7%D9%84%D8%B9%D8%B1%D8%B6-ID203946459.html,15
iphone 13,iPhone 13,"EGP 18,000","8th District, Nasr City•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206052242.html,15
iphone 13,iphone 13,"EGP 23,400","Tanta, Gharbia•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205124966.html,15
iphone 13,iPhone 13,"EGP 20,000","6th of October, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID204865182.html,15
iphone 13,الجهاز متبرشم نو اكتف زيرو ضريبه شرق اوسط عربي انجليزي Iphone13 128g,"EGP 29,500","Marg, Cairo•",https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%84%D8%AC%D9%87%D8%A7%D8%B2-%D9%85%D8%AA%D8%A8%D8%B1%D8%B4%D9%85-%D9%86%D9%88-%D8%A7%D9%83%D8%AA%D9%81-%D8%B2%D9%8A%D8%B1%D9%88-%D8%B6%D8%B1%D9%8A%D8%A8%D9%87-%D8%B4%D8%B1%D9%82-%D8%A7%D9%88%D8%B3%D8%B7-%D8%B9%D8%B1%D8%A8%D9%8A-%D8%A7%D9%86%D8%AC%D9%84%D9%8A%D8%B2%D9%8A-iphone13-128g-ID206051404.html,15
iphone 13,iPhone 13,"EGP 25,500","Gesr Al Suez, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206051309.html,15
iphone 13,Iphone 13 pro max 256gb للبيع,"EGP 30,000","Nasr City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256gb-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID206051098.html,15
iphone 13,iPhone 13,"EGP 25,000","EL Patio 5, Shorouk City•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206051054.html,15
iphone 13,iPhone 13 pro Max,"EGP 29,000","Mansura, Dakahlia•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206050825.html,15
iphone 13,iphone 13 pro 512 GB black,"EGP 35,500
Negotiable","Maadi, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-512-gb-black-ID201602833.html,15
iphone 13,IPHONE 13 128GB,"EGP 26,000","Tanta, Gharbia•",https://www.dubizzle.com.eg/en/ad/iphone-13-128gb-ID206050409.html,15
iphone 13,iPhone 13,"EGP 28,000","Salam City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206049296.html,15
iphone 13,Iphone13 128g||ايفون١٣ ١٢٨جيجا متبرشم نو اكتف شرق اوسط زيرو ضريبه,"EGP 30,000","Marg, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone13-128g%D8%A7%D9%8A%D9%81%D9%88%D9%86%D9%A1%D9%A3-%D9%A1%D9%A2%D9%A8%D8%AC%D9%8A%D8%AC%D8%A7-%D9%85%D8%AA%D8%A8%D8%B1%D8%B4%D9%85-%D9%86%D9%88-%D8%A7%D9%83%D8%AA%D9%81-%D8%B4%D8%B1%D9%82-%D8%A7%D9%88%D8%B3%D8%B7-%D8%B2%D9%8A%D8%B1%D9%88-%D8%B6%D8%B1%D9%8A%D8%A8%D9%87-ID206048637.html,15
iphone 13,iPhone 13 pro,"EGP 26,000","Nasr City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID206048618.html,15
iphone 13,iphone 13 128 معاه العلبه وتربروف,"EGP 24,500","Awayed, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-128-%D9%85%D8%B9%D8%A7%D9%87-%D8%A7%D9%84%D8%B9%D9%84%D8%A8%D9%87-%D9%88%D8%AA%D8%B1%D8%A8%D8%B1%D9%88%D9%81-ID206047602.html,15
iphone 13,Iphone 13pro max,"EGP 41,000","Menouf, Monufia•",https://www.dubizzle.com.eg/en/ad/iphone-13pro-max-ID206047490.html,15
iphone 13,متاح الكشف iPhone 13 Pro 256g,"EGP 22,000
Negotiable","Zagazig, Sharqia•",https://www.dubizzle.com.eg/en/ad/%D9%85%D8%AA%D8%A7%D8%AD-%D8%A7%D9%84%D9%83%D8%B4%D9%81-iphone-13-pro-256g-ID206047151.html,15
iphone 13,iPhone 13,"EGP 16,300","Zagazig, Sharqia•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206047073.html,15
iphone 13,iPhone 13 Pro Max,"EGP 30,000","Shubra, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206046460.html,15
iphone 13,iPhone 13,"EGP 25,000","Kafr al-Sheikh City, Kafr al-Sheikh•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206046259.html,15
iphone 13,IPhone 13 white S-128,"EGP 25,000
Negotiable","Zamalek, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-white-s-128-ID206046200.html,15
iphone 13,iphone 13 pro max,"EGP 40,000
Negotiable","6th of October, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID203247726.html,15
iphone 13,iphone 13 pro max حالتهم ممتازه جدا,"EGP 75,000","Abasiya, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-%D8%AD%D8%A7%D9%84%D8%AA%D9%87%D9%85-%D9%85%D9%85%D8%AA%D8%A7%D8%B2%D9%87-%D8%AC%D8%AF%D8%A7-ID206045827.html,15
iphone 13,iphone 13,"EGP 13,500","Tanta, Gharbia•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206045796.html,15
iphone 13,iPhone 13 pro max,"EGP 40,000
Negotiable","Sheikh Zayed, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID198199156.html,15
iphone 13,ايفون ١٣ ، iPhone 13,"EGP 25,000
Negotiable","New Damietta, Damietta•",https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%8A%D9%81%D9%88%D9%86-%D9%A1%D9%A3-iphone-13-ID206045451.html,15
iphone 13,iphone 13 pro,"EGP 30,000","Damanhour, Beheira•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID206045342.html,15
iphone 13,iPhone 13 128 (NO ACTIVE) متبرشم خالص ضريبة + ضمان,"EGP 29,999","Downtown Cairo, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-128-no-active-%D9%85%D8%AA%D8%A8%D8%B1%D8%B4%D9%85-%D8%AE%D8%A7%D9%84%D8%B5-%D8%B6%D8%B1%D9%8A%D8%A8%D8%A9-%D8%B6%D9%85%D8%A7%D9%86-ID206044932.html,15
iphone 13,iPhone 13,"EGP 22,750","Heliopolis, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205709046.html,16
iphone 13,iPhone 13 pro max,"EGP 34,000","Quesna, Monufia•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206044062.html,16
iphone 13,Iphone 13.128 gb,"EGP 24,000","Hadayek October, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13128-gb-ID206043647.html,16
iphone 13,IPhone 13,"EGP 24,500","Sharabeya, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID204188615.html,16
iphone 13,iPhone 13,"EGP 26,500","Kantara West, Ismailia•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205314098.html,16
iphone 13,iPhone 13,"EGP 24,000","10th of Ramadan, Sharqia•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206043118.html,16
iphone 13,iPhone 13,"EGP 25,500","Seyouf, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206041888.html,16
iphone 13,Iphone 13 pro 128,"EGP 24,000","Smoha, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-128-ID206041514.html,16
iphone 13,ايفون 13 iphone 13 i phone 13,"EGP 25,000","Nasr City, Cairo•",https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%8A%D9%81%D9%88%D9%86-13-iphone-13-i-phone-13-ID186098115.html,16
iphone 13,iPhone 13 pro max 256 gb,"EGP 35,000","Obour City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256-gb-ID206040775.html,16
iphone 13,iphone 13 pro max,"EGP 38,000","1st District, 6th of October•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206040424.html,16
iphone 13,iphone 13,"EGP 16,500","Mohandessin, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206040120.html,16
iphone 13,iphone 13 pro,"EGP 33,000
Negotiable","5th Settlement, New Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID206040061.html,16
iphone 13,IPhone 13 برو,"EGP 29,500","Hadayek Al Mohandessin, 10th of Ramadan•",https://www.dubizzle.com.eg/en/ad/iphone-13-%D8%A8%D8%B1%D9%88-ID206040037.html,16
iphone 13,iphon 13 128,"EGP 21,000
Negotiable","Eshraqa Compound, 6th of October•",https://www.dubizzle.com.eg/en/ad/iphon-13-128-ID206039625.html,16
iphone 13,iphone 13 pro 128gb,"EGP 30,000","Dokki, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-128gb-ID206039024.html,16
iphone 13,iPhone 13,"EGP 22,000","10th of Ramadan, Sharqia•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206039017.html,16
iphone 13,iphone 13 for sale,"EGP 20,000
Negotiable","Nasr City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-for-sale-ID206038913.html,16
iphone 13,iPhone 13,"EGP 30,000","Quesna, Monufia•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206037577.html,16
iphone 13,Iphone 13 pro,"EGP 36,000
Negotiable","Saft El Laban, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID206037300.html,16
iphone 13,FOR SALE: My Beloved iPhone 13 Pro Max - 1TB - Used Like New!,"EGP 44,000
Negotiable","New Cairo, Cairo•",https://www.dubizzle.com.eg/en/ad/for-sale-my-beloved-iphone-13-pro-max-1tb-used-like-new-ID206036890.html,16
iphone 13,iphone 13,"EGP 30,000","Fleming, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206036417.html,16
iphone 13,iPhone 13 Pro Max,"EGP 32,000","Bahtim, Qalyubia•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206036327.html,16
iphone 13,ايفون ١٣ iPhone 13 265GB,"EGP 25,000","Tanta, Gharbia•",https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%8A%D9%81%D9%88%D9%86-%D9%A1%D9%A3-iphone-13-265gb-ID206036214.html,16
